,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,760103400011837,44838156,2458202.8842925346,58202.3815625,17.100525,0.020627363,0,zg,233.2834,44.5357486,4.467,0.467,20180325381528,760,3,4,21.6,26.31095,0.02581578,-0.05324975,1.0697886e-05,30.0,1.124,1
1,760103400011837,44938370,2458203.886455192,58203.3837037,17.194893,0.021217763,0,zg,233.283416,44.5357267,3.207,0.412,20180326383669,760,3,4,21.12,26.29573,0.030246647,-0.052284,1.5143994e-05,30.0,1.113,2
2,760103400011837,44941129,2458203.914048384,58203.4112963,17.150284,0.020931393,0,zg,233.2834587,44.5356433,5.146,0.498,20180326411296,760,3,4,21.47,26.314959,0.029928006,-0.04908028,1.4655351e-05,30.0,1.066,2
3,760103400011837,45037822,2458204.881001222,58204.3782292,17.207922,0.021303944,0,zg,233.2834852,44.5356058,2.231,0.086,20180327378229,760,3,4,20.65,26.341864,0.037321907,-0.093239576,2.8980008e-05,30.0,1.119,2
4,760103400011837,45040034,2458204.9031196805,58204.4003472,17.062439,0.020405207,0,zg,233.2834084,44.535646,2.512,0.014,20180327400278,760,3,4,20.54,26.353724,0.035989795,-0.09224697,2.7917293e-05,30.0,1.077,2
5,760103400011837,45041813,2458204.9209094453,58204.4181366,17.140127,0.020868037,0,zg,233.2833718,44.5356946,4.352,0.27,20180327418137,760,3,4,21.04,26.352667,0.03291691,-0.08308657,1.8596744e-05,30.0,1.054,2
6,760103400011837,45045809,2458204.960863955,58204.4580903,17.16698,0.021037016,0,zg,233.2833942,44.5357255,4.275,0.231,20180327458079,760,3,4,21.39,26.34864,0.030852316,-0.07971262,1.5525971e-05,30.0,1.032,2
7,760103400011837,45046119,2458204.9639658155,58204.4611921,17.14135,0.02087563,0,zg,233.2834527,44.5357034,3.927,0.237,20180327461181,760,3,4,21.41,26.349861,0.02784801,-0.07478398,1.2690623e-05,30.0,1.032,2
8,760103400011837,45049927,2458205.002045281,58204.4992708,16.961628,0.01985896,0,zg,233.2834086,44.5357124,1.689,0.001,20180327499259,760,3,4,20.93,26.3304,0.036111034,-0.057963494,2.3922916e-05,30.0,1.049,2
9,760103400011837,45138437,2458205.887167023,58205.384375,17.159283,0.020988094,0,zg,233.2833,44.5356682,1.723,0.058,20180328384363,760,3,4,19.82,26.041306,0.042689186,-0.057684228,6.142039e-05,30.0,1.101,2
10,760103400011837,45140733,2458205.910130472,58205.407338,17.004906,0.020086244,0,zg,233.2833922,44.535698,3.221,0.081,20180328407315,760,3,4,20.15,26.20514,0.04142557,-0.043606028,4.8458896e-05,30.0,1.064,2
11,760103400011837,45141966,2458205.922457114,58205.4196644,17.162113,0.021006035,32768,zg,233.2834437,44.535663,1.815,0.17,20180328419641,760,3,4,19.74,25.717083,0.03992698,-0.03126042,6.2417515e-05,30.0,1.05,2
12,760103400011837,45142060,2458205.9233946283,58205.4206019,17.127766,0.020791829,32768,zg,233.2834042,44.5357801,1.553,0.114,20180328420579,760,3,4,19.52,25.629593,0.045561887,-0.03868668,0.00010958445,30.0,1.049,1
13,760103400011837,45145729,2458205.9600851485,58205.4572917,17.158115,0.020980708,0,zg,233.283404,44.5357175,4.24,0.348,20180328457292,760,3,4,20.89,26.301096,0.033818223,-0.04727639,2.0796922e-05,30.0,1.032,2
14,760103400011837,45148240,2458205.985201334,58205.4824074,17.100044,0.020624503,0,zg,233.2834301,44.5356909,4.469,0.353,20180328482361,760,3,4,21.01,26.296755,0.033816602,-0.037823897,1.9686628e-05,30.0,1.038,1
15,760103400011837,45148336,2458205.9861620525,58205.4833681,17.19873,0.021243026,0,zg,233.283471,44.5356569,4.478,0.472,20180328483333,760,3,4,21.25,26.309874,0.029797247,-0.055783164,1.4610622e-05,30.0,1.039,2
16,760103400011837,45150354,2458206.0063360375,58205.5035417,17.162605,0.021009162,0,zg,233.2834249,44.5357334,3.944,0.31,20180328503530,760,3,4,21.57,26.299633,0.026332581,-0.047903564,1.1054823e-05,30.0,1.056,2
17,760103400011837,45234694,2458206.849754789,58206.3469444,17.220474,0.021388087,0,zg,233.2833767,44.535705,4.28,0.453,20180329346933,760,3,4,20.82,26.335852,0.032850653,-0.050689396,2.0786176e-05,30.0,1.188,2
18,760103400011837,45236085,2458206.8636671533,58206.3608565,17.193584,0.021209171,0,zg,233.2834368,44.535721,4.307,0.515,20180329360845,760,3,4,20.93,26.339848,0.03266991,-0.06642514,1.971333e-05,30.0,1.148,2
19,760103400011837,45238603,2458206.888841243,58206.3860301,17.21289,0.021337118,0,zg,233.2833349,44.5356756,4.28,0.448,20180329385995,760,3,4,20.86,26.34121,0.034395516,-0.053778656,2.1968757e-05,30.0,1.092,2
20,760103400011837,45240069,2458206.9035058133,58206.4006944,17.227798,0.02143769,0,zg,233.2834557,44.5357281,4.342,0.401,20180329400683,760,3,4,20.94,26.350224,0.032992776,-0.061927862,1.9921985e-05,30.0,1.069,2
21,760103400011837,45243623,2458206.939050492,58206.4362384,17.27504,0.021766812,0,zg,233.2833432,44.5356927,5.222,0.711,20180329436238,760,3,4,21.05,26.33766,0.032078702,-0.044927128,1.8071722e-05,30.0,1.036,2
22,760103400011837,45245805,2458206.9608680955,58206.4580556,17.181622,0.021131169,0,zg,233.2834457,44.5356752,4.162,0.477,20180329458009,760,3,4,21.0,26.340828,0.033176225,-0.04590264,1.960219e-05,30.0,1.032,2
23,760103400011837,45334601,2458207.8488472113,58207.3460185,17.206017,0.02129127,0,zg,233.283396,44.5356926,3.768,0.487,20180330346019,760,3,4,20.44,26.314266,0.035624217,-0.05570875,3.0005813e-05,30.0,1.183,2
24,760103400011837,45336555,2458207.8683846705,58207.3655556,17.212118,0.021331951,0,zg,233.2834252,44.5356984,3.621,0.409,20180330365544,760,3,4,20.6,26.31632,0.03650165,-0.04135342,2.8290999e-05,30.0,1.129,2
25,760103400011837,45338917,2458207.8920077044,58207.3891782,17.25327,0.021613142,0,zg,233.2834422,44.5356685,3.495,0.435,20180330389155,760,3,4,20.65,26.328617,0.03725724,-0.037219547,2.9716295e-05,30.0,1.082,2
26,760103400011837,45340152,2458207.90435753,58207.4015278,17.182676,0.021138009,0,zg,233.2833696,44.5357259,4.791,0.457,20180330401528,760,3,4,20.67,26.323788,0.03429192,-0.035075784,2.4319595e-05,30.0,1.064,2
27,760103400011837,45343653,2458207.9393697632,58207.4365394,17.154709,0.020959206,0,zg,233.2833597,44.5357286,4.152,0.397,20180330436539,760,3,4,20.59,26.32964,0.035296626,-0.026456999,2.6906351e-05,30.0,1.035,2
28,760103400011837,45347871,2458207.981546415,58207.4787153,17.235493,0.021490203,0,zg,233.2833649,44.5357219,4.904,0.695,20180330478681,760,3,4,20.72,26.331812,0.033238173,-0.022396348,2.3001758e-05,30.0,1.039,2
29,760103400011837,45436339,2458208.8662377736,58208.3633912,17.196445,0.02122797,0,zg,233.283391,44.5357155,2.503,0.362,20180331363380,760,3,4,19.55,26.023554,0.04586772,-0.033377834,0.00010842413,30.0,1.128,2
30,760103400011837,45440281,2458208.9056597655,58208.4028125,17.29072,0.021879632,32768,zg,233.2833845,44.5356825,1.693,0.37,20180331402801,760,3,4,19.24,25.779293,0.041697808,-0.030294215,0.00013131194,30.0,1.059,1
31,760103400011837,45440374,2458208.906597281,58208.40375,17.19602,0.021225171,32768,zg,233.2834079,44.5356828,1.973,0.306,20180331403738,760,3,4,19.22,25.865171,0.040271167,-0.00043383395,0.000111473935,30.0,1.058,2
32,760103400011837,45442087,2458208.923727186,58208.4208796,17.183529,0.02114354,32768,zg,233.2833671,44.5355683,2.026,0.343,20180331420856,760,3,4,19.08,25.750633,0.047189716,-0.027922207,0.00018789891,30.0,1.042,2
33,760103400011837,45444035,2458208.9432067145,58208.4403588,17.195396,0.02122107,0,zg,233.283362,44.5356876,3.178,0.415,20180331440359,760,3,4,19.89,26.184572,0.0413992,-0.036678847,6.149751e-05,30.0,1.033,2
34,760103400011837,45448156,2458208.984411117,58208.4815625,17.164377,0.021020424,0,zg,233.2833031,44.5357009,2.978,0.453,20180331481528,760,3,4,19.59,26.122437,0.039844908,-0.022089524,7.6627264e-05,30.0,1.043,2
35,760103400011837,45450270,2458209.00555727,58208.5027083,17.163239,0.021013184,32768,zg,233.2833526,44.5357003,2.828,0.285,20180331502674,760,3,4,19.64,26.126305,0.044221807,-0.014408737,8.158038e-05,30.0,1.065,2
36,760103400011837,45450332,2458209.00617078,58208.5033218,17.189331,0.021181326,32768,zg,233.2834309,44.5356367,2.087,0.171,20180331503194,760,3,4,19.7,26.154518,0.040382355,-0.011497205,6.307909e-05,30.0,1.065,1
37,760103400011837,45545954,2458209.9624135164,58209.4595486,17.053717,0.02035559,32768,zg,233.2833493,44.5357409,3.606,0.265,20180401459549,760,3,4,19.98,26.317207,0.041144855,-0.0012334174,5.3439253e-05,30.0,1.033,2
38,760103400011837,45632711,2458210.8299967973,58210.3271181,17.217762,0.021369817,32768,zg,233.2834763,44.5357693,1.11,0.163,20180402327106,760,3,4,18.51,25.143955,0.119382545,-0.009723488,0.0024428412,30.0,1.218,2
39,760103400011837,45637172,2458210.8746039225,58210.3717245,17.114765,0.020712756,0,zg,233.2834169,44.5356888,3.432,0.373,20180402371678,760,3,4,20.31,26.265503,0.037590265,-0.021910451,3.432108e-05,30.0,1.099,2
40,760103400011837,45639321,2458210.896097365,58210.3932176,17.24487,0.021554772,0,zg,233.283357,44.5357275,3.847,0.448,20180402393183,760,3,4,20.28,26.213186,0.038403686,-0.021698447,3.877711e-05,30.0,1.064,2
41,760103400011837,45641621,2458210.9190954226,58210.4162153,17.174187,0.021083176,32768,zg,233.2834413,44.5357331,3.667,0.427,20180402416181,760,3,4,20.35,26.288177,0.03852603,-0.011874257,3.5502515e-05,30.0,1.042,2
42,760103400011837,45643696,2458210.9398480486,58210.4369676,17.1395,0.020864148,32768,zg,233.283484,44.5356608,4.44,0.445,20180402436968,760,3,4,20.4,26.317368,0.039865833,-0.0156175345,3.7728285e-05,30.0,1.032,2
43,760103400011837,45644137,2458210.9442578186,58210.4413773,17.204678,0.021282379,0,zg,233.2833853,44.5357211,3.81,0.337,20180402441366,760,3,4,20.46,26.325838,0.038390797,-0.028928498,3.4669818e-05,30.0,1.032,2
44,760103400011837,45736826,2458211.8711584345,58211.3682639,17.064995,0.020419836,32768,zg,233.2832699,44.5357014,2.279,0.054,20180403368252,760,3,4,19.88,26.309557,0.039280828,-0.010931447,4.8811304e-05,30.0,1.1,2
45,760103400011837,45737679,2458211.8796886546,58211.376794,16.996586,0.020041727,32768,zg,233.2834786,44.5356923,1.549,0.039,20180403376794,760,3,4,19.93,26.312845,0.043274418,-0.0074495347,5.90678e-05,30.0,1.085,2
46,760103400011837,45741368,2458211.916575807,58211.4136806,16.955486,0.01982756,32768,zg,233.2834424,44.535735,2.831,0.028,20180403413669,760,3,4,19.89,26.315584,0.04333212,-0.009247365,6.14394e-05,30.0,1.042,2
47,760103400011837,45743517,2458211.938069123,58211.4351736,16.897457,0.01954099,32768,zg,233.2834121,44.5357969,1.466,-0.017,20180403435162,760,3,4,19.69,26.329323,0.042540208,-0.005154381,6.8983216e-05,30.0,1.032,3
